path,owner,status,reason
aquillm/apps/knowledge_graph/tests/test_direct_seed_resolution.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_django_projection_source.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_document_lifecycle.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_eval_collection_failures_postgres.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_eval_runner.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_eval_runner_django_init.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_extended_seed_lookup.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_extraction_preflight_capacity.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_filtering.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_graph_activation_lifecycle.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_graph_assembly.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_graph_assembly_limits.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_graph_enqueue.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_graph_lifecycle_migration.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_graph_query_envelopes.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_graph_recovery.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_inspection_rows.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_lifecycle_collector_fences.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_lifecycle_locking_postgres.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_lifecycle_origin_prelock.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_lifecycle_query_envelope.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_lifecycle_routing_snapshots.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_management_commands.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_memgraph_batch_indexes.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_memgraph_bounded_queries.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_memgraph_driver.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_memgraph_edge_pagination_indexes.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_memgraph_projection_batches.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_memgraph_projection_checksums.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_memgraph_projection_container.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_memgraph_projection_edges.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_memgraph_projection_reads.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_memgraph_projection_repository.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_memgraph_projection_validation.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_memgraph_record_ordering.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_memgraph_streaming_validation.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/tests/test_memgraph_topology.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
